Deal ID,From Currency Code,To Currency Code,Deal Timestamp,Amount
6306,JOD,CNY,2020-04-22T08:10:28Z,9131
6307,IDR,PEN,2020-10-19T00:30:58Z,5203
6308,PEN,ARS,2020-06-15T14:51:35Z,619
6309,CNY,CNY,2020-09-23T07:52:31Z,2603
6310,ILS,EUR,2020-11-08T01:04:43Z,4531
6311,CNY,ETB,2020-07-17T14:41:12Z,7238
6312,UAH,USD,2021-01-06T06:29:21Z,3508
6313,CNY,EUR,2020-08-13T23:20:56Z,8167
6314,EUR,CNY,2020-04-26T16:43:58Z,3274
6315,USD,EUR,2020-07-05T05:28:55Z,4449
6316,WST,EUR,2020-08-08T16:00:35Z,7097
6317,EUR,RUB,2020-06-09T11:17:01Z,4845
6318,CNY,CNY,2020-06-20T06:37:51Z,5018
6319,USD,RUB,2020-03-16T17:24:22Z,4750
6320,EUR,PHP,2020-09-27T23:53:58Z,4866
6321,BRL,CNY,2020-09-06T04:27:50Z,2447
6322,COP,IDR,2021-02-01T04:31:29Z,555
6323,PHP,BWP,2020-07-02T10:47:02Z,6450
6324,RUB,IRR,2020-06-30T18:12:31Z,6096
6325,JPY,EUR,2020-08-27T10:38:40Z,7938
6326,IDR,CNY,2020-08-16T13:30:14Z,8547
6327,IDR,RSD,2021-03-09T15:23:06Z,5507
6328,BRL,EUR,2020-05-21T03:58:24Z,4386
6329,BRL,EUR,2020-07-09T05:28:10Z,6235
6330,IDR,CNY,2020-11-05T19:40:27Z,8479
6331,RUB,EUR,2020-07-22T02:03:06Z,2890
6332,EUR,KZT,2020-08-23T18:16:26Z,5218
6333,UZS,THB,2020-12-03T08:20:36Z,5945
6334,MAD,IDR,2021-01-08T06:23:21Z,5788
6335,IRR,MYR,2020-08-07T18:55:48Z,2020
6336,COP,CNY,2020-11-27T18:24:20Z,1666
6337,GTQ,YER,2020-08-30T10:05:37Z,9262
6338,IDR,CNY,2020-03-19T19:27:41Z,4023
6339,PHP,CNY,2021-02-16T05:44:01Z,7988
6340,RUB,USD,2021-03-12T17:18:56Z,8645
6341,MWK,BRL,2021-02-11T13:29:26Z,2705
6342,BRL,SEK,2020-10-06T09:35:30Z,4226
6343,UAH,USD,2021-02-22T02:16:25Z,6513
6344,BIF,CNY,2020-08-23T14:41:47Z,9504
6345,CNY,CAD,2020-05-05T08:32:29Z,5088
6346,KZT,CNY,2020-06-22T16:02:15Z,1497
6347,ZWL,USD,2020-09-25T02:06:26Z,7454
6348,SEK,EUR,2020-07-30T01:20:29Z,2161
6349,CNY,IDR,2020-10-13T01:22:01Z,6546
6350,USD,IDR,2021-02-24T08:20:42Z,8310
6351,EUR,USD,2020-05-04T01:06:27Z,8395
6352,BRL,PLN,2020-06-04T12:46:00Z,9822
6353,CNY,USD,2020-07-23T12:35:53Z,4632
6354,SEK,IDR,2020-08-29T01:51:55Z,7310
6355,IDR,PKR,2021-02-24T18:36:16Z,7115
6356,CAD,IDR,2020-07-03T00:44:30Z,9646
6357,CNY,CNY,2020-12-04T23:07:22Z,2383
6358,PLN,GTQ,2020-12-25T16:16:16Z,982
6359,CNY,BDT,2020-06-22T19:57:33Z,8870
6360,PHP,SEK,2020-08-17T16:11:38Z,3933
6361,PLN,PLN,2020-10-03T23:31:39Z,1597
6362,CNY,RUB,2021-01-15T07:53:09Z,3171
6363,MXN,IDR,2020-06-19T05:32:29Z,7047
6364,USD,PAB,2021-03-07T13:41:48Z,7407
6365,SEK,ZMW,2020-10-03T21:39:28Z,8560
6366,EGP,RUB,2021-03-02T11:49:20Z,3269
6367,IDR,VEF,2020-06-07T13:54:25Z,2478
6368,JPY,UAH,2021-03-06T21:46:15Z,4746
6369,GTQ,RUB,2020-03-15T10:19:14Z,8837
6370,PHP,CNY,2021-01-20T08:40:36Z,6588
6371,CNY,IDR,2020-08-01T01:59:34Z,1995
6372,EUR,GTQ,2020-04-18T07:04:17Z,6968
6373,PLN,CNY,2020-07-21T05:48:42Z,3955
6374,PEN,COP,2020-12-29T00:14:29Z,2906
6375,RUB,PHP,2021-02-03T21:36:26Z,1230
6376,IDR,EUR,2020-05-26T06:42:17Z,1752
6377,EUR,BRL,2021-01-07T06:40:46Z,4707
6378,CZK,ILS,2020-08-20T00:57:28Z,8405
6379,DOP,EUR,2020-06-07T06:41:31Z,7069
6380,CZK,JPY,2020-07-20T23:56:01Z,9986
6381,PLN,RUB,2021-02-26T18:24:05Z,7492
6382,CUP,COP,2020-11-19T04:27:36Z,2860
6383,CNY,RUB,2020-07-20T00:07:53Z,3046
6384,PLN,HRK,2020-07-05T18:30:00Z,7818
6385,JPY,COP,2020-09-15T02:57:14Z,520
6386,VND,CNY,2020-07-15T00:39:42Z,4830
6387,USD,EUR,2020-06-11T22:41:33Z,5152
6388,CNY,CNY,2020-07-05T10:58:20Z,4538
6389,PHP,MXN,2020-08-15T20:41:17Z,5272
6390,CNY,HNL,2021-03-01T16:24:00Z,9416
6391,PHP,RUB,2020-08-24T06:51:15Z,2239
6392,USD,MKD,2020-12-12T09:57:49Z,7257
6393,BYR,IDR,2021-01-14T14:45:43Z,7298
6394,KPW,MYR,2020-12-25T04:09:03Z,6094
6395,PEN,EUR,2020-04-16T23:14:44Z,4330
6396,SEK,USD,2020-08-17T11:23:18Z,9918
6397,RUB,RUB,2020-03-20T10:16:52Z,3046
6398,BRL,ZMW,2020-03-22T07:35:21Z,1310
6399,CNY,RUB,2020-08-30T20:24:32Z,7162
6400,THB,EUR,2020-03-24T18:35:08Z,2807
6401,THB,THB,2021-03-02T10:02:29Z,6645
6402,PLN,IDR,2020-07-17T15:12:29Z,9953
6403,IDR,USD,2021-02-09T20:56:25Z,9299
6404,BRL,HNL,2021-02-12T13:53:01Z,7560
6405,PHP,MNT,2021-02-16T20:37:57Z,1299
6406,COP,BRL,2020-07-11T03:02:42Z,8425
6407,RUB,THB,2020-09-08T14:52:36Z,4179
6408,IDR,OMR,2020-08-11T01:24:29Z,1712
6409,CUP,LYD,2020-12-16T10:01:26Z,3604
6410,BRL,CNY,2021-03-09T20:06:34Z,8527
6411,ARS,IDR,2020-08-28T10:07:52Z,6989
6412,BRL,MXN,2020-11-27T00:45:33Z,2654
6413,SEK,EGP,2020-12-16T09:09:10Z,6622
6414,XAF,CNY,2020-06-06T03:08:47Z,5396
6415,TWD,EUR,2020-03-22T11:25:03Z,6794
6416,IDR,CZK,2021-01-28T22:44:59Z,6633
6417,IDR,UAH,2020-09-07T18:38:09Z,7329
6418,UAH,JPY,2020-10-06T16:27:36Z,2132
6419,EUR,CZK,2020-04-28T06:39:47Z,9903
6420,RSD,EUR,2020-08-16T18:18:28Z,6587
6421,EUR,NOK,2020-09-09T17:42:14Z,3894
6422,SEK,BAM,2020-03-23T15:59:43Z,8461
6423,EUR,IDR,2021-03-10T21:00:57Z,8478
6424,XCD,CNY,2020-12-04T12:11:43Z,4373
6425,ARS,SEK,2021-02-16T05:14:11Z,5974
6426,CNY,PLN,2020-05-22T11:32:40Z,7964
6427,CDF,MMK,2020-10-31T00:26:05Z,6791
6428,CNY,CNY,2020-03-24T03:18:45Z,9051
6429,CNY,CNY,2020-10-28T15:10:58Z,7793
6430,IDR,EUR,2020-04-03T22:54:55Z,930
6431,ARS,CNY,2020-06-15T15:53:21Z,2211
6432,JPY,RUB,2021-03-09T17:02:27Z,8115
6433,VND,THB,2020-10-14T22:42:57Z,6217
6434,PHP,CNY,2020-06-17T06:27:04Z,1267
6435,CNY,EUR,2020-09-08T18:02:58Z,8510
6436,PHP,CNY,2020-11-25T03:23:26Z,4490
6437,CNY,CNY,2020-06-17T19:11:45Z,2356
6438,PAB,EUR,2020-09-28T09:13:17Z,3468
6439,EUR,EUR,2020-07-14T05:33:00Z,2880
6440,UAH,SEK,2020-07-25T05:02:34Z,2760
6441,RUB,ZAR,2020-04-12T01:56:28Z,7019
6442,CNY,CNY,2020-03-21T00:50:57Z,2260
6443,IDR,BRL,2021-02-27T18:46:05Z,1214
6444,LTL,USD,2020-09-29T13:03:02Z,4316
6445,LRD,PHP,2021-01-29T18:53:31Z,5003
6446,XPF,PEN,2020-09-28T01:55:43Z,9203
6447,EUR,PLN,2020-11-16T09:18:16Z,1057
6448,EUR,SEK,2020-07-08T13:45:31Z,4540
6449,CNY,PHP,2020-07-06T15:30:44Z,1410
6450,MXN,NOK,2021-02-04T05:40:59Z,612
6451,BDT,CNY,2020-10-27T17:06:13Z,6104
6452,CNY,ARS,2021-02-04T19:34:15Z,1220
6453,EUR,IDR,2020-07-07T14:13:24Z,6327
6454,USD,PEN,2021-01-12T22:34:14Z,3920
6455,THB,EUR,2020-10-31T09:28:53Z,7596
6456,CNY,MXN,2020-05-02T05:49:55Z,4881
6457,RUB,EUR,2020-12-08T23:31:26Z,8467
6458,EUR,CNY,2020-05-29T11:59:45Z,2050
6459,COP,CAD,2020-09-11T07:58:07Z,8769
6460,CNY,EUR,2020-04-16T12:22:55Z,8197
6461,AFN,CNY,2020-12-18T06:08:23Z,8499
6462,CNY,CNY,2020-10-26T04:26:11Z,2202
6463,CHF,RUB,2020-10-29T12:20:47Z,695
6464,PKR,EUR,2020-08-22T13:00:04Z,4085
6465,EUR,IDR,2020-07-16T17:14:03Z,2214
6466,ISK,PHP,2020-03-19T23:12:51Z,4660
6467,IQD,BRL,2021-01-04T03:41:18Z,8313
6468,MWK,CNY,2020-06-29T05:11:52Z,3055
6469,THB,JPY,2020-07-12T19:56:20Z,6318
6470,IDR,COP,2020-10-27T18:03:17Z,2965
6471,THB,BGN,2020-12-17T16:19:12Z,1136
6472,PLN,CNY,2021-01-30T18:42:33Z,4616
6473,RUB,SEK,2020-08-08T19:53:42Z,6725
6474,KZT,IDR,2020-08-07T17:34:28Z,4077
6475,PHP,COP,2020-12-01T09:21:17Z,4883
6476,PHP,CNY,2020-12-29T02:00:59Z,5611
6477,IDR,SEK,2020-12-12T10:32:04Z,2838
6478,CAD,EUR,2020-06-12T09:21:36Z,7253
6479,CDF,IDR,2020-06-25T13:59:23Z,3032
6480,RSD,BRL,2020-11-03T18:15:36Z,6536
6481,IDR,COP,2020-05-25T05:00:02Z,6925
6482,COP,IDR,2020-03-22T19:55:55Z,6681
6483,CNY,VND,2020-11-17T06:15:39Z,7954
6484,PLN,EGP,2021-02-18T01:56:44Z,1261
6485,RSD,GBP,2020-03-20T19:31:18Z,1034
6486,CZK,CNY,2020-03-21T09:17:09Z,8128
6487,YER,IDR,2020-10-14T10:51:08Z,6432
6488,USD,SEK,2020-11-03T13:06:12Z,2865
6489,XCD,USD,2020-08-09T09:25:39Z,9427
6490,JPY,RUB,2020-12-12T17:12:53Z,2559
6491,CNY,PKR,2020-09-18T08:48:23Z,7433
6492,EUR,ARS,2020-04-07T20:53:33Z,5608
6493,SEK,PHP,2020-11-06T09:55:57Z,5462
6494,SLL,SEK,2020-06-13T19:50:54Z,7425
6495,EUR,RUB,2020-04-28T20:45:53Z,8510
6496,SEK,IDR,2020-08-21T23:28:16Z,3909
6497,THB,LAK,2021-02-02T20:04:09Z,6209
6498,JPY,XAF,2020-03-15T08:41:50Z,650
6499,EGP,BRL,2020-10-12T13:20:21Z,7826
6500,EUR,EUR,2020-10-29T07:02:46Z,7954
6501,THB,COP,2020-05-31T16:27:46Z,3601
6502,EUR,TZS,2020-12-28T01:31:03Z,6189
6503,PLN,IDR,2020-10-04T02:58:19Z,4850
6504,ARS,CNY,2021-03-14T15:34:21Z,5826
6505,THB,EUR,2020-10-31T15:58:20Z,6253
6506,RUB,EUR,2020-09-24T12:47:48Z,6637
6507,IDR,PHP,2020-05-29T21:35:34Z,4375
6508,EUR,CNY,2020-03-15T13:03:23Z,4455
6509,PHP,IDR,2020-06-25T17:21:23Z,9146
6510,CNY,IDR,2020-10-06T23:40:48Z,5605
6511,CNY,VND,2020-06-14T01:51:08Z,4552
6512,BRL,CNY,2020-12-05T08:53:35Z,746
6513,UAH,COP,2021-01-04T20:13:03Z,8953
6514,IDR,EUR,2020-05-19T11:07:20Z,8783
6515,EUR,PLN,2020-11-19T11:26:49Z,3380
6516,NOK,CNY,2020-06-16T15:20:57Z,5233
6517,BAM,PHP,2020-05-09T23:20:07Z,5670
6518,IDR,CNY,2020-05-29T08:10:19Z,8866
6519,SEK,CNY,2020-05-30T19:12:53Z,4066
6520,HNL,MRO,2020-07-19T19:11:06Z,4937
6521,CNY,IDR,2020-12-05T15:58:57Z,5700
6522,IDR,IDR,2020-06-30T11:36:28Z,6531
6523,AFN,EUR,2020-12-01T23:10:26Z,737
6524,UGX,IDR,2020-06-09T12:43:56Z,6322
6525,CNY,JPY,2021-02-14T13:18:33Z,740
6526,PLN,IDR,2020-03-29T08:40:54Z,9639
6527,CNY,HNL,2020-10-07T08:24:27Z,7643
6528,IDR,MXN,2020-12-06T01:15:47Z,9315
6529,PEN,VEF,2020-12-23T15:00:02Z,6362
6530,JPY,HNL,2021-01-12T17:36:37Z,3023
6531,EUR,PHP,2020-11-25T13:25:10Z,5378
6532,CNY,BRL,2021-01-05T08:12:14Z,941
6533,EUR,GNF,2020-08-11T15:32:11Z,6085
6534,BOB,UAH,2020-12-24T13:37:35Z,5890
6535,PHP,CNY,2021-01-24T11:47:24Z,7320
6536,IDR,PLN,2020-04-09T22:17:05Z,1133
6537,EUR,IDR,2020-04-04T13:42:42Z,2993
6538,AFN,EUR,2020-09-26T20:39:21Z,3821
6539,COP,BRL,2021-03-13T08:19:38Z,6319
6540,HRK,MNT,2021-02-13T05:11:56Z,7438
6541,EUR,THB,2020-04-17T06:52:05Z,6060
6542,UAH,MNT,2020-06-11T03:21:56Z,2197
6543,CZK,PLN,2020-11-01T06:14:58Z,2516
6544,EUR,CNY,2021-01-11T21:04:05Z,6139
6545,CNY,CNY,2020-09-06T08:18:04Z,7075
6546,CNY,JPY,2020-10-17T06:54:47Z,3846
6547,CNY,IDR,2020-11-06T20:49:09Z,8612
6548,VEF,NGN,2020-10-30T17:55:14Z,1319
6549,BOB,KZT,2020-06-24T01:48:34Z,2320
6550,CNY,IDR,2020-11-16T12:39:20Z,9098
6551,JPY,EUR,2020-07-26T17:35:17Z,3416
6552,RUB,ARS,2020-03-31T11:39:16Z,5046
6553,ZMW,CNY,2020-07-15T12:33:45Z,5111
6554,IDR,CRC,2020-09-15T18:09:35Z,1557
6555,PLN,IDR,2020-12-04T16:43:21Z,1710
6556,EUR,PHP,2020-08-03T09:55:53Z,1738
6557,GEL,CNY,2020-05-12T12:12:54Z,4309
6558,CAD,CNY,2020-09-22T11:21:11Z,5283
6559,EUR,COP,2021-01-02T22:43:01Z,5581
6560,CNY,ERN,2021-02-04T07:28:09Z,3529
6561,CNY,THB,2020-03-18T04:02:02Z,1171
6562,HNL,CNY,2020-04-05T01:02:19Z,1004
6563,IDR,EUR,2020-08-27T15:09:26Z,4772
6564,BRL,EUR,2021-01-01T19:48:29Z,8091
6565,BRL,UGX,2021-03-14T06:31:09Z,4034
6566,SEK,RUB,2020-09-26T19:02:55Z,4955
6567,CNY,UAH,2020-12-05T14:50:38Z,5406
6568,CZK,USD,2021-02-27T04:37:47Z,5819
6569,JPY,EUR,2020-03-23T01:32:41Z,7333
6570,JPY,DOP,2021-01-25T16:27:52Z,3297
6571,MXN,BYR,2020-03-16T11:47:36Z,8320
6572,IDR,SEK,2020-09-27T05:52:40Z,4498
6573,IDR,LSL,2021-03-12T21:19:35Z,9310
6574,CNY,USD,2020-07-11T04:33:45Z,3894
6575,UAH,CNY,2020-07-08T22:22:38Z,8498
6576,RUB,CDF,2020-12-16T17:22:32Z,4152
6577,CNY,IDR,2020-05-18T18:37:12Z,9344
6578,RUB,SEK,2021-03-03T22:43:47Z,4296
6579,CNY,CNY,2021-02-13T02:00:23Z,1078
6580,CNY,RUB,2020-04-16T01:38:23Z,9886
6581,BRL,RUB,2020-06-27T14:12:32Z,1598
6582,IDR,RUB,2020-11-23T10:23:19Z,9399
6583,JPY,PHP,2020-07-27T15:56:06Z,3025
6584,RSD,EUR,2020-12-18T07:27:49Z,7569
6585,XAF,CNY,2020-11-19T19:50:47Z,1484
6586,IDR,IDR,2021-01-02T20:55:51Z,5771
6587,EUR,CNY,2020-11-16T12:28:10Z,8551
6588,IDR,EUR,2020-09-16T11:34:41Z,3097
6589,PLN,PGK,2020-07-05T01:34:14Z,7090
6590,SEK,XOF,2020-10-02T19:29:52Z,9256
6591,SEK,SEK,2020-08-22T08:53:58Z,4098
6592,CAD,USD,2020-07-02T05:07:30Z,1306
6593,CNY,RSD,2020-03-25T08:08:53Z,6037
6594,CNY,JPY,2021-02-27T06:45:28Z,5526
6595,THB,RUB,2020-12-25T23:56:30Z,4600
6596,CNY,JPY,2021-02-06T18:19:23Z,3933
6597,EUR,PHP,2020-05-02T20:24:47Z,7102
6598,EUR,IDR,2020-06-18T07:07:50Z,9060
6599,KGS,MXN,2020-04-12T23:53:33Z,4416
6600,IDR,PHP,2020-06-21T15:56:37Z,3566
6601,IDR,EUR,2020-03-29T09:24:38Z,1734
6602,PHP,COP,2020-10-09T03:17:08Z,7984
6603,HKD,CNY,2020-08-14T18:06:26Z,6056
6604,CNY,SEK,2020-09-29T14:29:49Z,4124
6605,THB,CAD,2020-12-18T12:49:43Z,1297
6606,CNY,PHP,2020-10-28T15:07:18Z,6614
6607,CNY,BRL,2020-06-19T06:45:30Z,7267
6608,KGS,BRL,2020-10-19T08:17:22Z,7804
6609,LKR,CNY,2020-05-15T16:32:53Z,3206
6610,CNY,PLN,2020-06-21T15:01:00Z,7794
6611,PHP,EUR,2020-12-09T02:21:38Z,2656
6612,CNY,MRO,2020-04-07T21:08:46Z,1559
6613,PKR,EUR,2020-12-16T14:01:32Z,1183
6614,BRL,VND,2020-04-12T13:10:13Z,5871
6615,ETB,BGN,2020-04-07T00:16:11Z,5909
6616,CNY,RWF,2020-10-23T11:52:24Z,3799
6617,CNY,MUR,2021-03-03T20:16:52Z,5042
6618,CAD,JPY,2020-12-06T03:55:20Z,7190
6619,IDR,PHP,2021-03-10T17:11:49Z,3732
6620,BRL,ZWL,2021-02-13T00:12:14Z,2029
6621,EUR,CNY,2021-02-02T02:03:18Z,5888
6622,BRL,COP,2020-07-29T22:08:17Z,1494
6623,SEK,CNY,2020-12-16T19:44:16Z,3094
6624,CNY,IDR,2020-05-12T11:41:19Z,4841
6625,IDR,IRR,2020-04-23T22:59:08Z,8017
6626,EUR,JPY,2020-08-29T06:20:41Z,5552
6627,CNY,CNY,2020-06-21T13:05:00Z,1639
6628,RUB,PEN,2020-07-12T12:17:44Z,9642
6629,ALL,PHP,2020-07-25T22:02:41Z,6370
6630,EUR,EUR,2021-01-11T14:20:04Z,9569
6631,JPY,EUR,2021-02-28T02:02:25Z,8816
6632,CNY,EUR,2020-07-08T10:14:12Z,8770
6633,NOK,BOB,2020-05-08T12:14:52Z,2634
6634,IDR,CNY,2020-04-22T08:19:22Z,2667
6635,RUB,IDR,2020-04-19T22:00:52Z,1016
6636,RUB,PLN,2020-07-09T12:45:24Z,5614
6637,CNY,RUB,2020-06-20T08:19:43Z,3488
6638,ARS,IDR,2020-12-07T06:41:58Z,9514
6639,IDR,CNY,2021-01-05T20:33:11Z,6639
6640,EUR,IDR,2020-06-14T02:47:59Z,8670
6641,COP,CNY,2020-07-13T11:33:51Z,7738
6642,BRL,SLL,2021-01-18T20:07:33Z,4512
6643,EUR,IDR,2020-12-27T00:23:55Z,6857
6644,THB,THB,2021-01-06T00:35:10Z,3019
6645,IDR,NAD,2020-08-28T17:17:59Z,5303
6646,UZS,MXN,2021-02-12T12:18:37Z,962
6647,ARS,VND,2020-12-05T16:47:30Z,4827
6648,EUR,PEN,2020-10-29T07:23:22Z,9692
6649,IDR,YER,2020-09-14T03:59:41Z,2902
6650,EUR,UAH,2020-12-26T11:37:19Z,4803
6651,EUR,CNY,2020-03-24T09:54:30Z,9781
6652,NGN,IDR,2020-08-03T02:13:13Z,1612
6653,MXN,EUR,2020-05-20T20:41:46Z,1800
6654,IDR,VND,2020-11-14T09:25:46Z,3558
6655,CNY,JPY,2020-05-16T20:35:03Z,7662
6656,IDR,UAH,2020-06-05T22:25:32Z,5597
6657,MXN,CUP,2020-07-24T10:20:18Z,5343
6658,CNY,CNY,2020-10-24T15:33:16Z,825
6659,CNY,EUR,2020-03-30T12:45:16Z,6830
6660,MNT,JPY,2021-01-18T01:53:37Z,7853
6661,EGP,JPY,2020-04-25T08:01:53Z,6129
6662,IDR,AFN,2020-12-22T17:21:49Z,2212
6663,CNY,CAD,2020-05-03T04:15:10Z,7535
6664,JPY,JOD,2021-01-23T02:34:31Z,6175
6665,THB,CNY,2020-08-17T21:45:29Z,3549
6666,CNY,CNY,2021-02-24T10:28:23Z,5003
6667,SYP,CNY,2020-04-11T00:34:03Z,6352
6668,CNY,PKR,2020-10-21T05:26:11Z,6776
6669,PEN,KZT,2020-12-30T03:04:41Z,7483
6670,EUR,BYR,2020-09-02T14:32:56Z,6261
6671,CNY,AFN,2020-10-15T19:04:37Z,1662
6672,CUP,PHP,2020-05-14T00:03:43Z,9026
6673,THB,ZAR,2020-12-07T21:12:58Z,5032
6674,USD,PHP,2020-04-16T18:07:33Z,7044
6675,PEN,NGN,2021-03-03T19:12:30Z,8729
6676,RUB,IDR,2021-03-04T02:19:22Z,9369
6677,XCD,CNY,2020-06-06T23:26:29Z,6272
6678,IDR,PHP,2020-06-13T13:53:44Z,2164
6679,AMD,CNY,2020-10-11T11:33:19Z,3857
6680,CZK,ILS,2020-04-07T18:33:23Z,9727
6681,CNY,PHP,2021-02-20T14:51:05Z,1400
6682,BRL,CZK,2020-07-24T05:33:28Z,7977
6683,IDR,EUR,2021-02-10T11:36:40Z,5322
6684,EUR,PLN,2020-07-01T19:00:01Z,1865
6685,CNY,CNY,2020-11-08T14:48:34Z,1253
6686,SEK,SEK,2020-10-17T19:31:05Z,7677
6687,RUB,EUR,2020-12-15T06:29:32Z,3629
6688,ARS,USD,2020-07-02T22:45:53Z,5099
6689,KZT,CNY,2020-08-28T20:48:37Z,685
6690,PEN,KRW,2021-03-11T12:21:17Z,2099
6691,XOF,NGN,2020-07-22T01:44:55Z,8412
6692,USD,THB,2020-05-23T02:23:59Z,8039
6693,IDR,MGA,2020-10-20T09:15:08Z,9749
6694,PLN,EUR,2020-10-10T11:23:48Z,1184
6695,EUR,VND,2020-04-19T11:27:37Z,5010
6696,CZK,KHR,2020-08-16T04:34:45Z,6097
6697,THB,UAH,2020-08-05T19:05:21Z,5121
6698,CNY,IDR,2021-02-04T01:29:01Z,9353
6699,TZS,EUR,2020-06-06T02:53:13Z,6183
6700,CNY,CNY,2020-08-31T14:12:29Z,3739
6701,KPW,CNY,2020-05-24T22:20:14Z,1556
6702,PEN,CZK,2020-10-02T20:07:29Z,2247
6703,JPY,CNY,2020-10-11T22:34:10Z,9186
6704,CNY,PLN,2021-01-12T20:45:00Z,3361
6705,UAH,CNY,2021-01-19T23:12:58Z,6358
6706,JPY,USD,2020-10-26T04:41:10Z,5472
6707,VND,SYP,2020-06-14T03:26:15Z,6555
6708,IDR,BRL,2020-11-09T07:25:16Z,4325
6709,PLN,CAD,2020-07-27T18:56:33Z,8377
6710,CNY,CNY,2020-08-21T08:35:24Z,827
6711,UAH,PHP,2020-08-17T10:55:39Z,6095
6712,IDR,IDR,2020-08-01T01:02:55Z,8023
6713,CNY,AOA,2021-03-03T06:16:28Z,7720
6714,CNY,ILS,2020-06-22T06:47:56Z,8468
6715,ZAR,CNY,2020-10-31T14:31:12Z,8892
6716,CNY,VND,2020-04-06T03:26:26Z,4074
6717,IDR,EUR,2020-07-22T12:12:56Z,9606
6718,UAH,IDR,2020-12-23T14:39:07Z,1932
6719,RUB,CNY,2020-04-06T10:51:44Z,5551
6720,COP,USD,2020-05-06T13:26:05Z,6494
6721,SEK,CNY,2020-06-03T21:50:58Z,6374
6722,CNY,CNY,2020-10-31T04:50:52Z,6475
6723,KZT,KRW,2020-08-01T23:53:39Z,8519
6724,CNY,CNY,2020-09-10T23:53:04Z,6841
6725,PLN,CNY,2020-07-20T09:32:22Z,9645
6726,CNY,BRL,2020-12-08T00:11:32Z,4123
6727,RUB,CNY,2020-09-05T23:20:06Z,2787
6728,BRL,IDR,2020-12-03T01:19:35Z,7491
6729,BGN,RUB,2020-10-01T15:09:16Z,2658
6730,USD,PEN,2021-01-17T23:12:06Z,4869
6731,CNY,EUR,2020-12-02T20:05:57Z,2354
6732,MYR,MUR,2020-06-08T21:29:50Z,3022
6733,VND,IDR,2021-03-10T13:48:46Z,8721
6734,USD,USD,2020-12-09T20:18:04Z,5444
6735,USD,MYR,2021-01-26T01:19:15Z,6741
6736,MYR,PHP,2020-11-10T03:47:28Z,4800
6737,RUB,PHP,2020-12-01T20:25:06Z,1406
6738,EUR,CHF,2021-01-06T06:00:40Z,7157
6739,EUR,BRL,2020-12-16T22:39:07Z,8604
6740,CNY,CAD,2020-10-26T23:24:22Z,5173
6741,EUR,PEN,2021-01-03T20:16:51Z,2808
6742,AZN,EUR,2020-06-02T17:40:04Z,3935
6743,LKR,IDR,2020-11-26T09:00:18Z,7060
6744,IDR,EUR,2020-11-22T20:45:00Z,3707
6745,XCD,BRL,2021-01-22T01:12:47Z,3702
6746,EUR,RUB,2020-04-05T21:24:17Z,9907
6747,PLN,JPY,2020-08-12T16:15:31Z,8171
6748,UYU,CNY,2020-05-22T22:12:04Z,1356
6749,IRR,SEK,2020-04-21T13:31:09Z,2088
6750,CNY,ARS,2020-08-04T19:05:27Z,6549
6751,USD,PLN,2020-04-29T15:04:05Z,1489
6752,CNY,IDR,2020-11-24T11:14:41Z,7541
6753,CNY,RUB,2020-08-31T21:34:53Z,4434
6754,PHP,HNL,2020-03-20T06:13:20Z,2719
6755,EUR,CRC,2021-03-10T19:00:41Z,2840
6756,IDR,CLP,2020-03-22T17:21:54Z,9913
6757,JPY,CNY,2020-11-14T01:09:29Z,6863
6758,CNY,IDR,2020-04-16T04:41:58Z,9351
6759,NOK,RUB,2020-12-10T12:57:53Z,6046
6760,EUR,CNY,2021-01-07T11:23:28Z,4643
6761,CNY,COP,2020-04-09T19:49:43Z,2446
6762,IDR,EUR,2020-10-26T18:58:35Z,4207
6763,USD,RUB,2020-05-31T00:08:36Z,4719
6764,CNY,EUR,2021-03-12T00:58:03Z,2943
6765,NOK,EUR,2020-05-18T11:29:07Z,2786
6766,USD,CNY,2021-01-17T05:46:45Z,6478
6767,USD,PLN,2020-11-19T21:01:32Z,5738
6768,PLN,CNY,2020-12-08T04:17:18Z,8935
6769,IDR,UAH,2020-05-06T23:29:21Z,3701
6770,EUR,CNY,2021-02-17T03:52:40Z,1354
6771,RUB,EUR,2020-04-26T13:52:03Z,9269
6772,EUR,IDR,2020-09-15T18:28:31Z,7893
6773,RUB,ILS,2021-03-03T04:24:48Z,7382
6774,IDR,ARS,2020-07-26T15:35:03Z,7840
6775,PLN,ILS,2020-06-17T01:50:40Z,6148
6776,ZAR,BRL,2021-01-13T13:21:44Z,2935
6777,CNY,EUR,2020-10-05T03:40:16Z,9743
6778,YER,CNY,2021-01-18T23:20:01Z,3842
6779,CNY,IDR,2020-09-04T23:00:03Z,7443
6780,CNY,BYR,2020-04-02T01:30:10Z,4408
6781,RUB,CZK,2020-12-22T05:53:20Z,6179
6782,JPY,SEK,2021-02-23T02:02:09Z,5670
6783,CNY,RUB,2021-02-07T09:38:53Z,4557
6784,EUR,BRL,2020-04-13T05:04:40Z,8485
6785,CNY,UAH,2020-06-26T03:23:05Z,1801
6786,CNY,VEF,2020-05-09T21:08:44Z,4033
6787,CNY,EUR,2020-11-06T21:41:56Z,528
6788,CNY,PHP,2020-06-26T21:22:10Z,1025
6789,RUB,PHP,2020-08-07T20:47:25Z,1937
